bairro_group,room_type,latitude,longitude,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365,price
Brooklyn,Entire home/apt,40.68296,-73.93662,3,227,2.09,2,163,125
Brooklyn,Entire home/apt,40.68392,-73.8693,4,7,2.47,1,136,195
Manhattan,Entire home/apt,40.76956,-73.95835,30,8,0.39,16,332,125
Manhattan,Entire home/apt,40.77023,-73.95212,2,6,0.39,1,0,100
Brooklyn,Private room,40.668,-73.98702,2,125,2.75,1,177,120
Manhattan,Entire home/apt,40.7619,-73.99896,30,0,0.0,18,365,748
Manhattan,Private room,40.71948,-74.00517,4,22,0.58,1,3,260
Brooklyn,Entire home/apt,40.68679,-73.97378,30,5,0.06,1,242,99
Brooklyn,Entire home/apt,40.67179,-73.95363,3,18,2.61,1,96,125
Brooklyn,Entire home/apt,40.6801,-73.9866,1,18,0.85,2,0,250
Manhattan,Entire home/apt,40.74536,-73.97799,30,0,0.0,5,327,180
Queens,Private room,40.75204,-73.88902,5,3,0.19,1,189,70
Manhattan,Entire home/apt,40.71927,-73.98511,3,42,1.13,3,7,109
Manhattan,Private room,40.81456,-73.94583,6,13,0.22,2,308,100
Manhattan,Entire home/apt,40.70563,-74.00658,30,3,0.1,96,312,170
Brooklyn,Entire home/apt,40.68611,-73.99877,2,2,0.1,1,0,115
Brooklyn,Private room,40.68644,-73.91554,2,1,0.09,26,302,36
Brooklyn,Entire home/apt,40.68683,-73.96981,8,23,0.36,4,364,285
Brooklyn,Entire home/apt,40.72282,-73.94856,3,48,1.69,1,3,300
Manhattan,Entire home/apt,40.74689,-73.9781,2,1,0.05,1,0,175
Manhattan,Private room,40.80313,-73.96745,3,1,0.16,1,3,80
Brooklyn,Entire home/apt,40.66249,-73.98704,3,34,0.77,1,0,150
Brooklyn,Private room,40.64871,-74.00774,2,45,0.6,3,0,70
Manhattan,Private room,40.85221,-73.93916,2,0,0.0,2,0,97
Manhattan,Entire home/apt,40.74761,-73.99761,4,15,0.38,1,0,199
Manhattan,Entire home/apt,40.7293,-73.99479,4,0,0.0,1,0,499
Queens,Entire home/apt,40.70432,-73.90015,5,133,3.5,2,49,87
Brooklyn,Private room,40.68528,-73.98634,1,9,0.89,3,25,98
Staten Island,Entire home/apt,40.61569,-74.08957,2,1,1.0,1,44,125
Brooklyn,Entire home/apt,40.65549,-73.96183,3,1,0.03,1,83,189
Queens,Entire home/apt,40.7359,-73.9187,1,15,1.71,8,267,260
Brooklyn,Private room,40.73347,-73.95164,3,2,0.2,1,0,80
Brooklyn,Entire home/apt,40.7324,-73.95091,2,49,2.18,1,60,180
Manhattan,Private room,40.77693,-73.95632,3,56,0.94,5,138,82
Brooklyn,Private room,40.69414,-73.94723,3,6,0.23,1,0,130
Manhattan,Entire home/apt,40.81931,-73.956,7,0,0.0,1,0,110
Queens,Shared room,40.76372,-73.79201,5,2,0.08,1,0,108
Manhattan,Entire home/apt,40.70619,-74.01065,2,5,1.43,327,268,214
Manhattan,Private room,40.76601,-73.98651,1,70,4.46,2,21,90
Brooklyn,Private room,40.69911,-73.91601,3,17,0.38,1,0,84
Manhattan,Entire home/apt,40.72304,-73.98372,1,5,5.0,1,170,159
Brooklyn,Private room,40.64682,-74.01515,2,1,0.16,2,65,80
Brooklyn,Private room,40.69199,-73.95908,1,1,0.04,1,0,72
Brooklyn,Private room,40.69024,-73.9059,7,1,0.02,1,179,168
Brooklyn,Private room,40.70608,-73.94269,4,3,0.05,2,0,100
Manhattan,Entire home/apt,40.79891,-73.96446,2,29,2.21,1,35,225
Manhattan,Entire home/apt,40.82903,-73.94123,1,2,0.04,1,0,100
Brooklyn,Private room,40.71619,-73.9441,4,3,0.15,3,0,90
Queens,Entire home/apt,40.74526,-73.91355,4,26,1.53,1,50,78
Manhattan,Entire home/apt,40.75634,-73.99332,31,1,0.77,1,182,149
Manhattan,Entire home/apt,40.7075,-74.01199,2,2,0.59,327,331,214
Manhattan,Private room,40.72612,-73.98946,3,0,0.0,3,12,110
Queens,Entire home/apt,40.75178,-73.93973,2,4,0.33,1,0,200
Manhattan,Entire home/apt,40.71222,-74.01566,7,4,0.33,1,51,350
Brooklyn,Entire home/apt,40.6729,-73.88919,30,62,1.56,1,7,70
Manhattan,Private room,40.7317,-73.98272,2,136,2.67,1,33,99
Brooklyn,Private room,40.71495,-73.96321,2,12,0.26,1,0,65
Manhattan,Private room,40.79971,-73.96075,30,0,0.0,32,364,60
Queens,Entire home/apt,40.76026,-73.92235,4,4,0.11,1,0,300
Queens,Private room,40.68958,-73.85294,2,7,0.3,1,65,70
Manhattan,Private room,40.73101,-73.99087,2,0,0.0,1,0,300
Brooklyn,Private room,40.70187,-73.92389,1,1,1.0,2,11,50
Brooklyn,Entire home/apt,40.69389,-73.93058,2,148,2.56,1,0,116
Brooklyn,Entire home/apt,40.65332,-73.95778,4,19,2.98,1,8,120
Brooklyn,Private room,40.63479,-73.94848,2,4,0.23,5,0,27
Queens,Shared room,40.74508,-73.90291,2,8,3.04,1,89,65
Manhattan,Entire home/apt,40.86238,-73.92806,3,0,0.0,1,0,65
Manhattan,Private room,40.76033,-73.98636,1,5,1.85,7,363,324
Manhattan,Entire home/apt,40.72241,-73.99592,4,3,0.05,1,0,200
Brooklyn,Private room,40.70724,-73.94217,3,10,0.17,2,0,95
Manhattan,Entire home/apt,40.74,-73.97936,30,9,0.3,91,342,142
Queens,Private room,40.74774,-73.94757,2,0,0.0,2,4,80
Queens,Private room,40.66996,-73.8223,1,31,1.03,1,352,120
Manhattan,Entire home/apt,40.79322,-73.96726,5,2,0.05,1,0,200
Brooklyn,Entire home/apt,40.70269,-73.91426,3,7,0.2,1,0,85
Brooklyn,Private room,40.71404,-73.96119,1,2,0.07,2,0,35
Brooklyn,Entire home/apt,40.67577,-73.95751,3,3,0.15,1,0,70
Bronx,Private room,40.86924,-73.90651,30,4,0.19,2,148,40
Manhattan,Entire home/apt,40.76443,-73.96603,4,75,2.33,1,151,235
Manhattan,Entire home/apt,40.7786,-73.95028,6,2,1.36,1,9,120
Manhattan,Entire home/apt,40.70742,-74.01544,30,1,0.03,10,342,200
Brooklyn,Private room,40.71038,-73.94779,7,0,0.0,1,0,49
Manhattan,Entire home/apt,40.76103,-73.99745,30,0,0.0,121,365,239
Brooklyn,Entire home/apt,40.7137,-73.93734,3,139,2.74,2,238,150
Manhattan,Entire home/apt,40.71219,-73.99785,1,45,1.85,1,0,102
Manhattan,Private room,40.72432,-73.98916,1,0,0.0,2,0,250
Brooklyn,Entire home/apt,40.6991,-73.92917,6,4,1.97,2,177,249
Manhattan,Private room,40.81761,-73.94434,1,1,1.0,1,86,80
Queens,Entire home/apt,40.74285,-73.95597,1,3,0.12,1,0,99
Manhattan,Entire home/apt,40.73004,-73.98225,2,0,0.0,1,0,150
Brooklyn,Entire home/apt,40.69716,-73.91447,2,4,0.18,1,0,195
Bronx,Entire home/apt,40.8612,-73.91065,1,6,0.53,1,191,150
Manhattan,Private room,40.79504,-73.93495,6,2,0.14,1,0,85
Brooklyn,Entire home/apt,40.6638,-73.89307,1,106,2.87,2,337,85
Brooklyn,Private room,40.68096,-73.95902,1,0,0.0,1,0,69
Brooklyn,Entire home/apt,40.72212,-73.94389,6,39,0.47,2,258,87
Manhattan,Entire home/apt,40.79164,-73.97361,1,0,0.0,1,22,169
Manhattan,Entire home/apt,40.72209,-73.99274,30,13,0.34,9,289,99
Brooklyn,Private room,40.71475,-73.94913,1,5,0.59,1,55,75
Brooklyn,Entire home/apt,40.67804,-73.90997,9,7,0.16,2,48,469
Queens,Private room,40.72526,-73.85973,2,32,0.81,1,89,70
Brooklyn,Private room,40.67994,-73.9135,1,14,5.25,3,20,60
Manhattan,Entire home/apt,40.71509,-73.9967,5,108,2.1,1,0,65
Brooklyn,Entire home/apt,40.70818,-73.92256,2,254,4.33,1,294,150
Queens,Private room,40.77748,-73.90971,2,14,0.28,1,0,47
Brooklyn,Entire home/apt,40.68171,-73.94471,2,13,0.73,3,303,180
Queens,Private room,40.69249,-73.73382,3,0,0.0,2,365,55
Brooklyn,Private room,40.71111,-73.94792,2,2,0.1,1,0,100
Brooklyn,Private room,40.69038,-73.93101,3,44,4.06,1,91,79
Brooklyn,Entire home/apt,40.63565,-73.96434,20,0,0.0,1,0,70
Queens,Private room,40.74869,-73.88293,28,55,0.67,2,89,68
Brooklyn,Entire home/apt,40.65944,-73.98898,30,36,1.21,1,53,160
Manhattan,Private room,40.78749,-73.94749,1,0,0.0,1,180,140
Brooklyn,Entire home/apt,40.6789,-73.97909,4,2,0.11,1,0,280
Manhattan,Entire home/apt,40.85516,-73.9378,1,2,0.04,1,0,200
Manhattan,Entire home/apt,40.7281,-73.98106,31,2,0.04,1,358,250
Queens,Private room,40.76371,-73.91784,2,3,1.96,1,4,36
Brooklyn,Private room,40.68908,-73.92893,2,0,0.0,1,365,250
Brooklyn,Private room,40.62351,-73.95509,1,2,2.0,3,330,120
Manhattan,Entire home/apt,40.78549,-73.97664,3,4,0.14,1,0,97
Queens,Entire home/apt,40.76736,-73.91685,4,1,0.04,1,0,99
Manhattan,Entire home/apt,40.70571,-74.01509,30,1,0.21,232,142,189
Brooklyn,Private room,40.64308,-73.96508,3,2,0.27,2,364,150
Queens,Entire home/apt,40.74756,-73.91222,2,15,1.02,1,27,65
Brooklyn,Entire home/apt,40.65854,-73.98384,2,24,0.39,1,23,300
Manhattan,Entire home/apt,40.70712,-74.01201,2,2,1.28,327,291,185
Brooklyn,Private room,40.68185,-73.9306,1,87,3.75,2,254,65
Manhattan,Entire home/apt,40.72672,-73.97965,1,15,0.34,2,6,400
Queens,Shared room,40.73266,-73.85447,60,1,0.05,1,0,27
Brooklyn,Entire home/apt,40.7124,-73.96314,3,17,0.36,3,77,90
Brooklyn,Private room,40.70065,-73.93862,5,5,0.12,1,0,50
Manhattan,Private room,40.80557,-73.94618,4,14,0.3,2,0,39
Manhattan,Entire home/apt,40.73638,-73.98089,30,0,0.0,33,242,239
Queens,Private room,40.78569,-73.91522,3,11,1.14,1,244,42
Brooklyn,Private room,40.6982,-73.92852,1,159,2.89,4,280,69
Brooklyn,Private room,40.72668,-73.95762,14,65,0.73,1,364,149
Brooklyn,Private room,40.70744,-73.94681,1,0,0.0,1,0,100
Queens,Private room,40.76549,-73.92934,3,4,0.07,2,364,100
Queens,Entire home/apt,40.76791,-73.92247,3,19,0.79,1,0,95
Queens,Entire home/apt,40.77546,-73.91571,3,23,0.67,1,14,110
Manhattan,Private room,40.79891,-73.96705,3,7,0.15,1,10,89
Queens,Private room,40.70111,-73.89988,3,0,0.0,1,0,25
Manhattan,Entire home/apt,40.74665,-73.97856,2,0,0.0,1,0,168
Staten Island,Entire home/apt,40.64567,-74.08368,4,118,2.54,2,17,60
Brooklyn,Entire home/apt,40.64111,-73.95667,2,27,0.96,1,168,98
Brooklyn,Private room,40.65586,-73.95934,28,11,0.26,3,320,65
Manhattan,Private room,40.80093,-73.9601,3,96,2.8,1,134,97
Brooklyn,Entire home/apt,40.68988,-73.93136,5,42,1.27,1,52,85
Brooklyn,Private room,40.70094,-73.91992,1,1,0.75,5,148,59
Manhattan,Entire home/apt,40.84221,-73.93705,4,4,1.88,1,51,90
Manhattan,Entire home/apt,40.72471,-73.98673,4,28,0.49,1,4,250
Brooklyn,Entire home/apt,40.6675,-73.98898,3,14,0.28,1,0,140
Queens,Entire home/apt,40.7466,-73.89176,4,27,2.0,1,321,150
Manhattan,Entire home/apt,40.71609,-73.99204,10,4,0.19,1,0,198
Brooklyn,Entire home/apt,40.73081,-73.95466,2,2,0.07,1,0,89
Brooklyn,Private room,40.69437,-73.94519,1,21,0.3,3,365,89
Brooklyn,Private room,40.71403,-73.96171,1,9,0.24,3,0,70
Brooklyn,Shared room,40.66838,-73.95624,1,1,0.02,2,0,45
Manhattan,Private room,40.76579,-73.96168,2,24,0.54,1,0,65
Queens,Private room,40.68793,-73.84975,1,16,3.36,3,121,42
Brooklyn,Entire home/apt,40.67525,-73.9486,7,52,0.67,1,56,100
Brooklyn,Entire home/apt,40.65401,-73.96323,6,16,0.15,1,38,130
Brooklyn,Shared room,40.67089,-73.96035,1,0,0.0,1,0,70
Brooklyn,Private room,40.69176,-73.94765,2,2,0.05,1,0,58
Bronx,Private room,40.81731,-73.89052,21,0,0.0,4,341,35
Manhattan,Private room,40.75941,-73.98794,1,7,0.87,1,9,62
Brooklyn,Private room,40.64612,-73.9608,1,7,1.86,1,61,40
Brooklyn,Entire home/apt,40.68385,-73.9523,2,66,2.01,2,55,150
Bronx,Entire home/apt,40.84607,-73.83842,7,1,0.06,2,349,99
Queens,Entire home/apt,40.74263,-73.92476,2,108,1.35,1,0,85
Brooklyn,Private room,40.70756,-73.94269,2,29,2.54,2,330,76
Manhattan,Entire home/apt,40.78852,-73.96746,5,108,2.63,2,156,390
Brooklyn,Entire home/apt,40.68012,-73.94795,3,1,0.68,1,11,200
Brooklyn,Entire home/apt,40.69065,-73.93708,5,3,0.12,1,0,91
Manhattan,Private room,40.86313,-73.92162,2,55,1.98,1,0,43
Manhattan,Private room,40.72932,-73.98474,30,0,0.0,8,336,68
Brooklyn,Private room,40.65671,-73.9622,30,21,0.45,1,21,45
Brooklyn,Entire home/apt,40.67357,-73.95268,2,4,0.11,1,0,95
Manhattan,Private room,40.75403,-73.9715,2,0,0.0,1,0,160
Manhattan,Entire home/apt,40.8141,-73.93602,1,8,0.56,1,12,100
Queens,Entire home/apt,40.76802,-73.91815,4,45,1.32,1,351,180
Manhattan,Entire home/apt,40.71787,-73.99461,3,3,3.0,1,301,100
Manhattan,Entire home/apt,40.72149,-73.98573,4,1,0.13,1,0,110
Brooklyn,Entire home/apt,40.68002,-73.99626,1,5,0.12,1,0,125
Brooklyn,Entire home/apt,40.72545,-73.95405,3,2,0.03,1,205,200
Brooklyn,Entire home/apt,40.73149,-73.95041,8,0,0.0,1,10,85
Manhattan,Entire home/apt,40.81162,-73.95199,3,2,0.19,1,0,350
Manhattan,Private room,40.82267,-73.94677,1,58,1.55,2,0,70
Manhattan,Entire home/apt,40.76038,-73.99951,30,0,0.0,18,365,534
Brooklyn,Entire home/apt,40.65683,-73.99959,2,41,2.75,1,0,90
Queens,Private room,40.69546,-73.85062,1,170,4.49,4,192,38
Brooklyn,Entire home/apt,40.71549,-73.94973,30,2,0.15,4,332,100
Queens,Private room,40.76251,-73.86765,1,17,1.9,7,0,59
Queens,Entire home/apt,40.75489,-73.92167,2,54,3.21,2,351,150
Manhattan,Entire home/apt,40.74572,-73.99637,4,28,0.4,1,280,180
Manhattan,Entire home/apt,40.78396,-73.97691,30,3,0.08,6,188,171
Manhattan,Private room,40.78908,-73.94216,1,0,0.0,1,0,35
Brooklyn,Entire home/apt,40.71651,-73.95623,2,4,0.3,1,93,199
Brooklyn,Entire home/apt,40.71428,-73.961,4,62,0.75,2,170,380
Queens,Private room,40.74439,-73.91372,1,3,0.17,1,0,60
Brooklyn,Entire home/apt,40.68481,-73.90713,3,27,2.77,1,41,125
Manhattan,Shared room,40.76464,-73.99006,1,52,3.86,8,205,69
Brooklyn,Private room,40.6788,-73.92722,1,4,2.0,3,343,43
Brooklyn,Entire home/apt,40.69418,-73.9677,4,65,1.06,1,165,124
Brooklyn,Private room,40.70556,-73.92892,2,10,0.38,3,0,70
Manhattan,Entire home/apt,40.72815,-74.00084,4,4,0.09,1,0,190
Manhattan,Entire home/apt,40.76443,-73.99184,3,2,0.03,1,0,225
Manhattan,Entire home/apt,40.75149,-73.9908,30,0,0.0,232,203,206
Brooklyn,Private room,40.70766,-73.94974,1,34,7.03,4,132,70
Queens,Private room,40.76726,-73.81217,1,0,0.0,1,0,27
Brooklyn,Shared room,40.69172,-73.9113,30,0,0.0,3,365,49
Queens,Entire home/apt,40.6991,-73.89796,7,0,0.0,1,0,60
Queens,Private room,40.76976,-73.92627,2,18,5.14,1,24,50
Brooklyn,Private room,40.70934,-73.95243,7,1,0.05,1,0,70
Brooklyn,Entire home/apt,40.7124,-73.96263,5,0,0.0,1,0,200
Manhattan,Entire home/apt,40.77616,-73.98485,3,6,0.15,1,0,250
Brooklyn,Entire home/apt,40.67996,-74.00101,3,93,1.24,1,65,140
Manhattan,Entire home/apt,40.7469,-73.99494,2,40,1.81,1,288,200
Manhattan,Entire home/apt,40.76305,-73.96704,30,2,0.14,6,156,240
Brooklyn,Entire home/apt,40.70787,-73.95501,1,22,4.49,1,237,160
Manhattan,Entire home/apt,40.75683,-73.9659,30,5,0.23,52,342,95
Brooklyn,Private room,40.68805,-73.95103,2,255,5.46,1,11,70
Brooklyn,Entire home/apt,40.6303,-73.96179,60,13,1.11,1,0,120
Brooklyn,Entire home/apt,40.68238,-73.90641,2,3,1.11,5,342,125
Queens,Entire home/apt,40.6959,-73.75159,2,59,2.69,1,36,85
Brooklyn,Private room,40.67521,-73.93996,7,0,0.0,1,365,70
Manhattan,Entire home/apt,40.77441,-73.95815,1,0,0.0,1,0,160
Manhattan,Private room,40.84492,-73.93673,2,3,0.19,1,223,60
Brooklyn,Entire home/apt,40.70249,-73.93025,2,5,0.19,1,0,80
Brooklyn,Private room,40.66736,-73.99467,1,0,0.0,3,317,53
Brooklyn,Entire home/apt,40.67887,-74.00582,1,0,0.0,1,43,100
Manhattan,Private room,40.81793,-73.94149,1,62,2.79,1,58,100
Brooklyn,Private room,40.70793,-73.93902,5,0,0.0,1,0,55
Manhattan,Entire home/apt,40.73453,-74.00656,1,0,0.0,1,0,247
Brooklyn,Private room,40.69525,-73.96604,1,3,0.08,1,0,45
Manhattan,Private room,40.80269,-73.94637,3,11,0.18,3,365,60
Manhattan,Private room,40.76707,-73.98591,2,2,0.32,1,0,131
Brooklyn,Private room,40.68817,-73.91523,2,31,1.35,5,0,45
Queens,Entire home/apt,40.74898,-73.88638,1,51,1.03,1,78,115
Manhattan,Entire home/apt,40.81396,-73.94488,6,8,5.22,1,43,160
Queens,Private room,40.72058,-73.87493,2,72,1.68,3,81,60
Queens,Private room,40.76407,-73.83052,1,4,0.2,2,179,89
Brooklyn,Private room,40.69471,-73.93736,2,5,0.27,1,272,70
Brooklyn,Private room,40.71281,-73.95127,2,87,2.31,3,0,59
Manhattan,Entire home/apt,40.83229,-73.94339,5,8,0.48,1,0,66
Brooklyn,Private room,40.69945,-73.92255,16,38,1.21,1,192,39
Brooklyn,Private room,40.70987,-73.94222,3,15,1.13,2,254,110
Manhattan,Entire home/apt,40.77892,-73.98238,30,64,0.72,1,157,499
Brooklyn,Entire home/apt,40.69979,-73.93158,3,4,0.63,1,6,130
Brooklyn,Entire home/apt,40.71576,-73.96084,2,5,0.21,1,0,225
Brooklyn,Entire home/apt,40.67404,-74.01021,5,51,0.95,1,8,115
Brooklyn,Private room,40.71954,-73.9461,5,1,0.16,2,0,100
Brooklyn,Private room,40.68881,-73.92805,4,3,0.35,2,157,52
Queens,Private room,40.68819,-73.86079,4,22,0.68,2,266,45
Staten Island,Private room,40.63358,-74.0833,2,23,0.33,2,352,71
Brooklyn,Private room,40.7194,-73.96262,3,0,0.0,1,0,85
Manhattan,Private room,40.82201,-73.95444,2,19,1.4,2,84,75
Brooklyn,Private room,40.70033,-73.92635,2,1,0.05,1,0,60
Brooklyn,Entire home/apt,40.70687,-73.9425,3,19,0.59,1,0,150
Queens,Private room,40.69406,-73.90068,5,75,2.7,1,13,31
Manhattan,Entire home/apt,40.7254,-73.98157,2,7,0.06,4,298,350
Brooklyn,Private room,40.71516,-73.94934,1,9,2.37,1,53,98
Manhattan,Private room,40.82205,-73.94523,1,0,0.0,1,0,60
Manhattan,Entire home/apt,40.86383,-73.92905,4,7,0.19,1,0,105
Brooklyn,Private room,40.70774,-73.9445,2,21,2.75,1,6,100
Manhattan,Private room,40.81999,-73.93933,14,1,0.02,1,0,45
Brooklyn,Entire home/apt,40.71218,-73.96048,3,8,0.3,1,0,220
Manhattan,Private room,40.84444,-73.9399,2,32,0.72,1,170,95
Manhattan,Private room,40.72208,-73.99365,2,6,0.25,1,0,100
Brooklyn,Entire home/apt,40.63344,-73.94068,1,2,1.58,1,360,86
Manhattan,Entire home/apt,40.81213,-73.93752,3,16,4.07,1,0,95
Brooklyn,Private room,40.71009,-73.95842,3,4,3.53,1,63,90
Brooklyn,Entire home/apt,40.6754,-73.94977,1,0,0.0,1,0,225
Brooklyn,Entire home/apt,40.69467,-73.98339,7,0,0.0,1,0,123
Brooklyn,Private room,40.71782,-73.95013,1,5,0.15,2,364,200
Brooklyn,Entire home/apt,40.65237,-73.97365,7,1,0.05,2,210,90
Brooklyn,Private room,40.69808,-73.93022,2,76,4.03,1,234,60
Manhattan,Private room,40.72734,-73.97203,2,6,0.31,1,0,65
Brooklyn,Private room,40.67664,-73.95814,1,15,0.41,1,0,60
Manhattan,Private room,40.73521,-74.00089,5,8,0.26,1,0,100
Brooklyn,Private room,40.67138,-73.95577,3,0,0.0,1,0,70
Brooklyn,Private room,40.70783,-73.92143,3,5,0.49,1,39,150
Manhattan,Entire home/apt,40.72138,-73.98371,3,1,0.02,1,0,159
Manhattan,Entire home/apt,40.78471,-73.9716,1,86,8.72,1,22,199
Brooklyn,Entire home/apt,40.68983,-73.97327,1,75,1.81,1,171,125
Manhattan,Private room,40.72689,-73.98906,30,0,0.0,9,310,69
Brooklyn,Entire home/apt,40.68673,-73.96252,2,267,3.37,1,266,200
Manhattan,Shared room,40.76456,-73.98818,1,38,3.26,7,225,75
Brooklyn,Entire home/apt,40.70665,-73.94061,4,50,0.51,1,331,190
Brooklyn,Private room,40.65872,-73.90951,4,6,0.94,1,66,29
Brooklyn,Private room,40.72948,-73.94918,1,154,4.49,2,44,56
Manhattan,Entire home/apt,40.76016,-73.98929,4,5,0.11,1,0,160
Brooklyn,Entire home/apt,40.69344,-73.92245,5,20,2.84,1,12,175
Manhattan,Entire home/apt,40.74928,-73.99633,3,26,5.45,1,53,180
Brooklyn,Entire home/apt,40.7171,-73.9573,10,0,0.0,1,0,100
Brooklyn,Entire home/apt,40.68949,-73.92784,3,36,0.6,1,89,100
Manhattan,Private room,40.75997,-73.98781,1,0,0.0,1,0,155
Queens,Private room,40.76227,-73.92316,4,104,3.29,1,53,55
Manhattan,Entire home/apt,40.72224,-74.00356,14,1,0.05,1,0,150
Brooklyn,Entire home/apt,40.65704,-73.95757,1,1,0.04,1,0,250
Brooklyn,Private room,40.67502,-73.9178,3,10,0.25,2,305,43
Brooklyn,Entire home/apt,40.68064,-73.94856,3,16,2.21,1,4,125
Manhattan,Entire home/apt,40.80493,-73.95677,1,107,1.8,1,47,215
Manhattan,Entire home/apt,40.72982,-73.98593,2,2,0.11,1,0,140
Manhattan,Private room,40.72754,-73.99025,30,1,0.55,1,18,63
Manhattan,Private room,40.72266,-73.98337,3,0,0.0,1,365,250
Brooklyn,Private room,40.63727,-73.97718,2,4,0.13,1,0,45
Queens,Entire home/apt,40.7391,-73.86944,1,0,0.0,2,50,88
Brooklyn,Private room,40.70908,-73.95006,1,32,3.19,1,30,78
Brooklyn,Private room,40.71947,-73.95958,21,2,0.09,1,81,65
Manhattan,Private room,40.82544,-73.9402,7,45,0.92,1,290,65
Manhattan,Entire home/apt,40.72612,-73.99494,2,5,1.24,1,31,325
Brooklyn,Entire home/apt,40.68339,-73.9422,3,15,0.27,2,89,135
Brooklyn,Private room,40.68917,-73.91549,1,0,0.0,1,0,49
Brooklyn,Private room,40.6756,-73.95232,2,41,3.69,4,334,140
Brooklyn,Entire home/apt,40.67876,-73.9904,5,40,1.32,1,70,250
Manhattan,Private room,40.82599,-73.94238,1,0,0.0,1,0,100
Queens,Private room,40.76681,-73.9285,3,0,0.0,2,0,75
Queens,Private room,40.74776,-73.93869,2,3,3.0,1,26,65
Brooklyn,Entire home/apt,40.68277,-73.92012,3,35,4.25,1,283,100
Brooklyn,Private room,40.66184,-73.93436,1,2,0.22,6,365,89
Brooklyn,Entire home/apt,40.68497,-73.97986,3,45,2.29,1,3,200
Manhattan,Entire home/apt,40.73756,-74.00405,3,86,0.8,1,246,170
Brooklyn,Entire home/apt,40.70512,-73.9348,2,28,0.83,2,2,149
Brooklyn,Private room,40.64162,-73.90891,3,2,0.1,4,364,100
Queens,Entire home/apt,40.74479,-73.94997,31,2,0.9,1,133,107
Manhattan,Shared room,40.76249,-73.98807,1,17,4.77,8,198,65
Brooklyn,Entire home/apt,40.68906,-73.94103,4,79,0.97,1,246,150
Brooklyn,Entire home/apt,40.6697,-73.94919,3,13,1.26,5,275,285
Manhattan,Entire home/apt,40.74699,-73.97301,2,10,3.75,1,26,375
Manhattan,Entire home/apt,40.76985,-73.95815,2,17,0.21,1,0,200
Brooklyn,Entire home/apt,40.72034,-73.95626,3,2,0.4,1,2,100
Brooklyn,Private room,40.70537,-73.91587,1,17,0.97,1,0,47
Queens,Entire home/apt,40.78031,-73.91003,3,89,2.6,1,259,95
Manhattan,Entire home/apt,40.79528,-73.94418,2,38,1.28,1,0,93
Brooklyn,Private room,40.73793,-73.95316,3,7,0.08,28,60,599
Brooklyn,Entire home/apt,40.71104,-73.96287,5,3,0.07,1,0,100
Brooklyn,Private room,40.70034,-73.92869,2,2,2.0,1,55,98
Queens,Private room,40.71163,-73.82752,1,24,2.76,1,32,59
Manhattan,Entire home/apt,40.72366,-73.9903,2,11,0.99,1,0,299
Brooklyn,Entire home/apt,40.64692,-73.97706,3,6,0.5,1,30,90
Manhattan,Private room,40.71578,-73.98201,1,0,0.0,1,0,47
Brooklyn,Private room,40.651,-73.94886,2,263,2.69,2,136,50
Bronx,Private room,40.88698,-73.86049,2,16,1.55,3,156,35
Brooklyn,Private room,40.71365,-73.96232,3,12,0.38,1,188,70
Manhattan,Private room,40.85678,-73.92696,7,0,0.0,1,0,43
Queens,Private room,40.76,-73.81117,2,17,0.22,4,314,60
Brooklyn,Entire home/apt,40.68369,-73.91349,3,194,3.72,1,213,120
Manhattan,Entire home/apt,40.77704,-73.94442,2,4,0.49,1,0,166
Manhattan,Entire home/apt,40.78864,-73.97683,2,9,0.53,1,105,300
Queens,Private room,40.74879,-73.88342,1,24,1.43,1,5,59
Queens,Entire home/apt,40.75794,-73.83234,2,54,3.1,7,70,150
Queens,Entire home/apt,40.76307,-73.92247,14,0,0.0,2,0,150
Manhattan,Entire home/apt,40.73916,-73.99471,14,1,0.15,1,16,85
Manhattan,Private room,40.82241,-73.9412,1,0,0.0,1,0,45
Brooklyn,Entire home/apt,40.68695,-73.92364,1,226,3.22,2,274,120
Brooklyn,Private room,40.68374,-73.99368,1,11,3.47,1,85,88
Brooklyn,Private room,40.70897,-73.92198,1,1,0.14,1,0,60
Brooklyn,Entire home/apt,40.70473,-73.92867,3,1,1.0,1,46,200
Manhattan,Private room,40.80343,-73.96796,4,2,0.15,1,0,120
